poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,endorsed_candidate_id,endorsed_candidate_name,endorsed_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,ranked_choice_round,party,answer,candidate_id,candidate_name,pct
84772,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,,9/23/23,9/25/23,,"",,,,,182689,2476,lv,r,lv-r,TRUE,10/2/23 21:17,"",https://pro.morningconsult.com/trackers/2024-gop-primary-election-tracker,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Haley,16640,Nikki Haley,7.0
84772,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,,9/23/23,9/25/23,,"",,,,,182689,2476,lv,r,lv-r,TRUE,10/2/23 21:17,"",https://pro.morningconsult.com/trackers/2024-gop-primary-election-tracker,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Scott,16648,Tim Scott,2.0
84772,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,,9/23/23,9/25/23,,"",,,,,182689,2476,lv,r,lv-r,TRUE,10/2/23 21:17,"",https://pro.morningconsult.com/trackers/2024-gop-primary-election-tracker,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Ramaswamy,30966,Vivek G. Ramaswamy,9.0
84772,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,,9/23/23,9/25/23,,"",,,,,182689,2476,lv,r,lv-r,TRUE,10/2/23 21:17,"",https://pro.morningconsult.com/trackers/2024-gop-primary-election-tracker,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Hutchinson,30191,Asa Hutchinson,1.0
84772,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,,9/23/23,9/25/23,,"",,,,,182689,2476,lv,r,lv-r,TRUE,10/2/23 21:17,"",https://pro.morningconsult.com/trackers/2024-gop-primary-election-tracker,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Christie,16659,Chris Christie,2.0
84772,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,,9/23/23,9/25/23,,"",,,,,182689,2476,lv,r,lv-r,TRUE,10/2/23 21:17,"",https://pro.morningconsult.com/trackers/2024-gop-primary-election-tracker,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Burgum,31006,Doug Burgum,0.0
84772,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,,9/23/23,9/25/23,,"",,,,,182689,2476,lv,r,lv-r,TRUE,10/2/23 21:17,"",https://pro.morningconsult.com/trackers/2024-gop-primary-election-tracker,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Hurd,30078,Will Hurd,0.0
84293,921,Clarity,"","",Clarity Campaign Labs,52,Clarity Campaign Labs,1.6,-0.2,Online Panel,,,9/20/23,9/25/23,,"",,,,,182690,,lv,r,lv-r,,10/2/23 21:18,"",https://static1.squarespace.com/static/61ae8d5e55be5c7314b4c83a/t/651b174c0e30a96b37667612/1696274255301/Clarity+Omnibus+Overview+-+September+2023.pdf,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Trump,16651,Donald Trump,67.0
84293,921,Clarity,"","",Clarity Campaign Labs,52,Clarity Campaign Labs,1.6,-0.2,Online Panel,,,9/20/23,9/25/23,,"",,,,,182690,,lv,r,lv-r,,10/2/23 21:18,"",https://static1.squarespace.com/static/61ae8d5e55be5c7314b4c83a/t/651b174c0e30a96b37667612/1696274255301/Clarity+Omnibus+Overview+-+September+2023.pdf,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,DeSantis,16646,Ron DeSantis,10.0
84293,921,Clarity,"","",Clarity Campaign Labs,52,Clarity Campaign Labs,1.6,-0.2,Online Panel,,,9/20/23,9/25/23,,"",,,,,182690,,lv,r,lv-r,,10/2/23 21:18,"",https://static1.squarespace.com/static/61ae8d5e55be5c7314b4c83a/t/651b174c0e30a96b37667612/1696274255301/Clarity+Omnibus+Overview+-+September+2023.pdf,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Ramaswamy,30966,Vivek G. Ramaswamy,10.0
84293,921,Clarity,"","",Clarity Campaign Labs,52,Clarity Campaign Labs,1.6,-0.2,Online Panel,,,9/20/23,9/25/23,,"",,,,,182690,,lv,r,lv-r,,10/2/23 21:18,"",https://static1.squarespace.com/static/61ae8d5e55be5c7314b4c83a/t/651b174c0e30a96b37667612/1696274255301/Clarity+Omnibus+Overview+-+September+2023.pdf,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Haley,16640,Nikki Haley,4.0
84293,921,Clarity,"","",Clarity Campaign Labs,52,Clarity Campaign Labs,1.6,-0.2,Online Panel,,,9/20/23,9/25/23,,"",,,,,182690,,lv,r,lv-r,,10/2/23 21:18,"",https://static1.squarespace.com/static/61ae8d5e55be5c7314b4c83a/t/651b174c0e30a96b37667612/1696274255301/Clarity+Omnibus+Overview+-+September+2023.pdf,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Pence,16638,Mike Pence,2.0
84293,921,Clarity,"","",Clarity Campaign Labs,52,Clarity Campaign Labs,1.6,-0.2,Online Panel,,,9/20/23,9/25/23,,"",,,,,182690,,lv,r,lv-r,,10/2/23 21:18,"",https://static1.squarespace.com/static/61ae8d5e55be5c7314b4c83a/t/651b174c0e30a96b37667612/1696274255301/Clarity+Omnibus+Overview+-+September+2023.pdf,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Christie,16659,Chris Christie,1.0
84293,921,Clarity,"","",Clarity Campaign Labs,52,Clarity Campaign Labs,1.6,-0.2,Online Panel,,,9/20/23,9/25/23,,"",,,,,182690,,lv,r,lv-r,,10/2/23 21:18,"",https://static1.squarespace.com/static/61ae8d5e55be5c7314b4c83a/t/651b174c0e30a96b37667612/1696274255301/Clarity+Omnibus+Overview+-+September+2023.pdf,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Scott,16648,Tim Scott,1.0
84293,921,Clarity,"","",Clarity Campaign Labs,52,Clarity Campaign Labs,1.6,-0.2,Online Panel,,,9/20/23,9/25/23,,"",,,,,182690,,lv,r,lv-r,,10/2/23 21:18,"",https://static1.squarespace.com/static/61ae8d5e55be5c7314b4c83a/t/651b174c0e30a96b37667612/1696274255301/Clarity+Omnibus+Overview+-+September+2023.pdf,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Elder,30985,Larry A. Elder,1.0
84293,921,Clarity,"","",Clarity Campaign Labs,52,Clarity Campaign Labs,1.6,-0.2,Online Panel,,,9/20/23,9/25/23,,"",,,,,182690,,lv,r,lv-r,,10/2/23 21:18,"",https://static1.squarespace.com/static/61ae8d5e55be5c7314b4c83a/t/651b174c0e30a96b37667612/1696274255301/Clarity+Omnibus+Overview+-+September+2023.pdf,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Johnson,30972,Perry Johnson,1.0
84293,921,Clarity,"","",Clarity Campaign Labs,52,Clarity Campaign Labs,1.6,-0.2,Online Panel,,,9/20/23,9/25/23,,"",,,,,182690,,lv,r,lv-r,,10/2/23 21:18,"",https://static1.squarespace.com/static/61ae8d5e55be5c7314b4c83a/t/651b174c0e30a96b37667612/1696274255301/Clarity+Omnibus+Overview+-+September+2023.pdf,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Hurd,30078,Will Hurd,0.0
84293,921,Clarity,"","",Clarity Campaign Labs,52,Clarity Campaign Labs,1.6,-0.2,Online Panel,,,9/20/23,9/25/23,,"",,,,,182690,,lv,r,lv-r,,10/2/23 21:18,"",https://static1.squarespace.com/static/61ae8d5e55be5c7314b4c83a/t/651b174c0e30a96b37667612/1696274255301/Clarity+Omnibus+Overview+-+September+2023.pdf,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Burgum,31006,Doug Burgum,0.0
84293,921,Clarity,"","",Clarity Campaign Labs,52,Clarity Campaign Labs,1.6,-0.2,Online Panel,,,9/20/23,9/25/23,,"",,,,,182690,,lv,r,lv-r,,10/2/23 21:18,"",https://static1.squarespace.com/static/61ae8d5e55be5c7314b4c83a/t/651b174c0e30a96b37667612/1696274255301/Clarity+Omnibus+Overview+-+September+2023.pdf,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Binkley,31027,Ryan Binkley,0.0
84293,921,Clarity,"","",Clarity Campaign Labs,52,Clarity Campaign Labs,1.6,-0.2,Online Panel,,,9/20/23,9/25/23,,"",,,,,182690,,lv,r,lv-r,,10/2/23 21:18,"",https://static1.squarespace.com/static/61ae8d5e55be5c7314b4c83a/t/651b174c0e30a96b37667612/1696274255301/Clarity+Omnibus+Overview+-+September+2023.pdf,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Hutchinson,30191,Asa Hutchinson,0.0
84308,1075,Marquette Law School,"","",Marquette University Law School,195,Marquette University Law School,3.0,-1.0,Probability Panel,,,9/18/23,9/25/23,,"",,,,,182905,418,a,r,a-r,,10/5/23 09:40,"",https://law.marquette.edu/poll/wp-content/uploads/2023/10/MLSPSC16Toplines.html,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Burgum,31006,Doug Burgum,0.0
84308,1075,Marquette Law School,"","",Marquette University Law School,195,Marquette University Law School,3.0,-1.0,Probability Panel,,,9/18/23,9/25/23,,"",,,,,182905,418,a,r,a-r,,10/5/23 09:40,"",https://law.marquette.edu/poll/wp-content/uploads/2023/10/MLSPSC16Toplines.html,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Christie,16659,Chris Christie,0.0
84308,1075,Marquette Law School,"","",Marquette University Law School,195,Marquette University Law School,3.0,-1.0,Probability Panel,,,9/18/23,9/25/23,,"",,,,,182905,418,a,r,a-r,,10/5/23 09:40,"",https://law.marquette.edu/poll/wp-content/uploads/2023/10/MLSPSC16Toplines.html,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,DeSantis,16646,Ron DeSantis,11.0
84308,1075,Marquette Law School,"","",Marquette University Law School,195,Marquette University Law School,3.0,-1.0,Probability Panel,,,9/18/23,9/25/23,,"",,,,,182905,418,a,r,a-r,,10/5/23 09:40,"",https://law.marquette.edu/poll/wp-content/uploads/2023/10/MLSPSC16Toplines.html,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Elder,30985,Larry A. Elder,0.0
84308,1075,Marquette Law School,"","",Marquette University Law School,195,Marquette University Law School,3.0,-1.0,Probability Panel,,,9/18/23,9/25/23,,"",,,,,182905,418,a,r,a-r,,10/5/23 09:40,"",https://law.marquette.edu/poll/wp-content/uploads/2023/10/MLSPSC16Toplines.html,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Haley,16640,Nikki Haley,6.0
84308,1075,Marquette Law School,"","",Marquette University Law School,195,Marquette University Law School,3.0,-1.0,Probability Panel,,,9/18/23,9/25/23,,"",,,,,182905,418,a,r,a-r,,10/5/23 09:40,"",https://law.marquette.edu/poll/wp-content/uploads/2023/10/MLSPSC16Toplines.html,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Hurd,30078,Will Hurd,0.0
84308,1075,Marquette Law School,"","",Marquette University Law School,195,Marquette University Law School,3.0,-1.0,Probability Panel,,,9/18/23,9/25/23,,"",,,,,182905,418,a,r,a-r,,10/5/23 09:40,"",https://law.marquette.edu/poll/wp-content/uploads/2023/10/MLSPSC16Toplines.html,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Hutchinson,30191,Asa Hutchinson,0.0
84308,1075,Marquette Law School,"","",Marquette University Law School,195,Marquette University Law School,3.0,-1.0,Probability Panel,,,9/18/23,9/25/23,,"",,,,,182905,418,a,r,a-r,,10/5/23 09:40,"",https://law.marquette.edu/poll/wp-content/uploads/2023/10/MLSPSC16Toplines.html,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Pence,16638,Mike Pence,4.0
84308,1075,Marquette Law School,"","",Marquette University Law School,195,Marquette University Law School,3.0,-1.0,Probability Panel,,,9/18/23,9/25/23,,"",,,,,182905,418,a,r,a-r,,10/5/23 09:40,"",https://law.marquette.edu/poll/wp-content/uploads/2023/10/MLSPSC16Toplines.html,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Ramaswamy,30966,Vivek G. Ramaswamy,4.0
84308,1075,Marquette Law School,"","",Marquette University Law School,195,Marquette University Law School,3.0,-1.0,Probability Panel,,,9/18/23,9/25/23,,"",,,,,182905,418,a,r,a-r,,10/5/23 09:40,"",https://law.marquette.edu/poll/wp-content/uploads/2023/10/MLSPSC16Toplines.html,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Scott,16648,Tim Scott,1.0
84308,1075,Marquette Law School,"","",Marquette University Law School,195,Marquette University Law School,3.0,-1.0,Probability Panel,,,9/18/23,9/25/23,,"",,,,,182905,418,a,r,a-r,,10/5/23 09:40,"",https://law.marquette.edu/poll/wp-content/uploads/2023/10/MLSPSC16Toplines.html,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Trump,16651,Donald Trump,56.0
84308,1075,Marquette Law School,"","",Marquette University Law School,195,Marquette University Law School,3.0,-1.0,Probability Panel,,,9/18/23,9/25/23,,"",,,,,182906,381,rv,r,rv-r,,10/5/23 09:40,"",https://law.marquette.edu/poll/wp-content/uploads/2023/10/MLSPSC16ToplinesRV.html,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Burgum,31006,Doug Burgum,0.0
84308,1075,Marquette Law School,"","",Marquette University Law School,195,Marquette University Law School,3.0,-1.0,Probability Panel,,,9/18/23,9/25/23,,"",,,,,182906,381,rv,r,rv-r,,10/5/23 09:40,"",https://law.marquette.edu/poll/wp-content/uploads/2023/10/MLSPSC16ToplinesRV.html,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Christie,16659,Chris Christie,1.0
84308,1075,Marquette Law School,"","",Marquette University Law School,195,Marquette University Law School,3.0,-1.0,Probability Panel,,,9/18/23,9/25/23,,"",,,,,182906,381,rv,r,rv-r,,10/5/23 09:40,"",https://law.marquette.edu/poll/wp-content/uploads/2023/10/MLSPSC16ToplinesRV.html,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,DeSantis,16646,Ron DeSantis,12.0
84308,1075,Marquette Law School,"","",Marquette University Law School,195,Marquette University Law School,3.0,-1.0,Probability Panel,,,9/18/23,9/25/23,,"",,,,,182906,381,rv,r,rv-r,,10/5/23 09:40,"",https://law.marquette.edu/poll/wp-content/uploads/2023/10/MLSPSC16ToplinesRV.html,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Elder,30985,Larry A. Elder,0.0
84308,1075,Marquette Law School,"","",Marquette University Law School,195,Marquette University Law School,3.0,-1.0,Probability Panel,,,9/18/23,9/25/23,,"",,,,,182906,381,rv,r,rv-r,,10/5/23 09:40,"",https://law.marquette.edu/poll/wp-content/uploads/2023/10/MLSPSC16ToplinesRV.html,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Haley,16640,Nikki Haley,6.0
84308,1075,Marquette Law School,"","",Marquette University Law School,195,Marquette University Law School,3.0,-1.0,Probability Panel,,,9/18/23,9/25/23,,"",,,,,182906,381,rv,r,rv-r,,10/5/23 09:40,"",https://law.marquette.edu/poll/wp-content/uploads/2023/10/MLSPSC16ToplinesRV.html,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Hurd,30078,Will Hurd,0.0
84308,1075,Marquette Law School,"","",Marquette University Law School,195,Marquette University Law School,3.0,-1.0,Probability Panel,,,9/18/23,9/25/23,,"",,,,,182906,381,rv,r,rv-r,,10/5/23 09:40,"",https://law.marquette.edu/poll/wp-content/uploads/2023/10/MLSPSC16ToplinesRV.html,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Pence,16638,Mike Pence,4.0
84308,1075,Marquette Law School,"","",Marquette University Law School,195,Marquette University Law School,3.0,-1.0,Probability Panel,,,9/18/23,9/25/23,,"",,,,,182906,381,rv,r,rv-r,,10/5/23 09:40,"",https://law.marquette.edu/poll/wp-content/uploads/2023/10/MLSPSC16ToplinesRV.html,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Ramaswamy,30966,Vivek G. Ramaswamy,4.0
84308,1075,Marquette Law School,"","",Marquette University Law School,195,Marquette University Law School,3.0,-1.0,Probability Panel,,,9/18/23,9/25/23,,"",,,,,182906,381,rv,r,rv-r,,10/5/23 09:40,"",https://law.marquette.edu/poll/wp-content/uploads/2023/10/MLSPSC16ToplinesRV.html,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Scott,16648,Tim Scott,2.0
84308,1075,Marquette Law School,"","",Marquette University Law School,195,Marquette University Law School,3.0,-1.0,Probability Panel,,,9/18/23,9/25/23,,"",,,,,182906,381,rv,r,rv-r,,10/5/23 09:40,"",https://law.marquette.edu/poll/wp-content/uploads/2023/10/MLSPSC16ToplinesRV.html,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Trump,16651,Donald Trump,56.0
84308,1075,Marquette Law School,"","",Marquette University Law School,195,Marquette University Law School,3.0,-1.0,Probability Panel,,,9/18/23,9/25/23,,"",,,,,182907,339,lv,r,lv-r,,10/5/23 09:41,"",https://law.marquette.edu/poll/wp-content/uploads/2023/10/MLSPSC16ToplinesLV.html,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Burgum,31006,Doug Burgum,0.0
84308,1075,Marquette Law School,"","",Marquette University Law School,195,Marquette University Law School,3.0,-1.0,Probability Panel,,,9/18/23,9/25/23,,"",,,,,182907,339,lv,r,lv-r,,10/5/23 09:41,"",https://law.marquette.edu/poll/wp-content/uploads/2023/10/MLSPSC16ToplinesLV.html,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Christie,16659,Chris Christie,1.0
84308,1075,Marquette Law School,"","",Marquette University Law School,195,Marquette University Law School,3.0,-1.0,Probability Panel,,,9/18/23,9/25/23,,"",,,,,182907,339,lv,r,lv-r,,10/5/23 09:41,"",https://law.marquette.edu/poll/wp-content/uploads/2023/10/MLSPSC16ToplinesLV.html,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,DeSantis,16646,Ron DeSantis,11.0
84308,1075,Marquette Law School,"","",Marquette University Law School,195,Marquette University Law School,3.0,-1.0,Probability Panel,,,9/18/23,9/25/23,,"",,,,,182907,339,lv,r,lv-r,,10/5/23 09:41,"",https://law.marquette.edu/poll/wp-content/uploads/2023/10/MLSPSC16ToplinesLV.html,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Elder,30985,Larry A. Elder,0.0
84308,1075,Marquette Law School,"","",Marquette University Law School,195,Marquette University Law School,3.0,-1.0,Probability Panel,,,9/18/23,9/25/23,,"",,,,,182907,339,lv,r,lv-r,,10/5/23 09:41,"",https://law.marquette.edu/poll/wp-content/uploads/2023/10/MLSPSC16ToplinesLV.html,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Haley,16640,Nikki Haley,5.0
84308,1075,Marquette Law School,"","",Marquette University Law School,195,Marquette University Law School,3.0,-1.0,Probability Panel,,,9/18/23,9/25/23,,"",,,,,182907,339,lv,r,lv-r,,10/5/23 09:41,"",https://law.marquette.edu/poll/wp-content/uploads/2023/10/MLSPSC16ToplinesLV.html,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Hurd,30078,Will Hurd,0.0
84308,1075,Marquette Law School,"","",Marquette University Law School,195,Marquette University Law School,3.0,-1.0,Probability Panel,,,9/18/23,9/25/23,,"",,,,,182907,339,lv,r,lv-r,,10/5/23 09:41,"",https://law.marquette.edu/poll/wp-content/uploads/2023/10/MLSPSC16ToplinesLV.html,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Pence,16638,Mike Pence,3.0
84308,1075,Marquette Law School,"","",Marquette University Law School,195,Marquette University Law School,3.0,-1.0,Probability Panel,,,9/18/23,9/25/23,,"",,,,,182907,339,lv,r,lv-r,,10/5/23 09:41,"",https://law.marquette.edu/poll/wp-content/uploads/2023/10/MLSPSC16ToplinesLV.html,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Ramaswamy,30966,Vivek G. Ramaswamy,5.0
84308,1075,Marquette Law School,"","",Marquette University Law School,195,Marquette University Law School,3.0,-1.0,Probability Panel,,,9/18/23,9/25/23,,"",,,,,182907,339,lv,r,lv-r,,10/5/23 09:41,"",https://law.marquette.edu/poll/wp-content/uploads/2023/10/MLSPSC16ToplinesLV.html,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Scott,16648,Tim Scott,2.0
84308,1075,Marquette Law School,"","",Marquette University Law School,195,Marquette University Law School,3.0,-1.0,Probability Panel,,,9/18/23,9/25/23,,"",,,,,182907,339,lv,r,lv-r,,10/5/23 09:41,"",https://law.marquette.edu/poll/wp-content/uploads/2023/10/MLSPSC16ToplinesLV.html,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Trump,16651,Donald Trump,57.0
84308,1075,Marquette Law School,"","",Marquette University Law School,195,Marquette University Law School,3.0,-1.0,Probability Panel,,,9/18/23,9/25/23,,"",,,,,182908,418,a,r,a-r,,10/5/23 09:41,head-to-head poll,https://law.marquette.edu/poll/wp-content/uploads/2023/10/MLSPSC16Toplines.html,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Trump,16651,Donald Trump,74.0
84308,1075,Marquette Law School,"","",Marquette University Law School,195,Marquette University Law School,3.0,-1.0,Probability Panel,,,9/18/23,9/25/23,,"",,,,,182908,418,a,r,a-r,,10/5/23 09:41,head-to-head poll,https://law.marquette.edu/poll/wp-content/uploads/2023/10/MLSPSC16Toplines.html,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,DeSantis,16646,Ron DeSantis,27.0
84308,1075,Marquette Law School,"","",Marquette University Law School,195,Marquette University Law School,3.0,-1.0,Probability Panel,,,9/18/23,9/25/23,,"",,,,,182909,381,rv,r,rv-r,,10/5/23 09:41,head-to-head poll,https://law.marquette.edu/poll/wp-content/uploads/2023/10/MLSPSC16ToplinesRV.html,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Trump,16651,Donald Trump,71.0
84308,1075,Marquette Law School,"","",Marquette University Law School,195,Marquette University Law School,3.0,-1.0,Probability Panel,,,9/18/23,9/25/23,,"",,,,,182909,381,rv,r,rv-r,,10/5/23 09:41,head-to-head poll,https://law.marquette.edu/poll/wp-content/uploads/2023/10/MLSPSC16ToplinesRV.html,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,DeSantis,16646,Ron DeSantis,28.0
84308,1075,Marquette Law School,"","",Marquette University Law School,195,Marquette University Law School,3.0,-1.0,Probability Panel,,,9/18/23,9/25/23,,"",,,,,182910,339,lv,r,lv-r,,10/5/23 09:41,head-to-head poll,https://law.marquette.edu/poll/wp-content/uploads/2023/10/MLSPSC16ToplinesLV.html,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Trump,16651,Donald Trump,71.0
84308,1075,Marquette Law School,"","",Marquette University Law School,195,Marquette University Law School,3.0,-1.0,Probability Panel,,,9/18/23,9/25/23,,"",,,,,182910,339,lv,r,lv-r,,10/5/23 09:41,head-to-head poll,https://law.marquette.edu/poll/wp-content/uploads/2023/10/MLSPSC16ToplinesLV.html,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,DeSantis,16646,Ron DeSantis,29.0
84308,1075,Marquette Law School,"","",Marquette University Law School,195,Marquette University Law School,3.0,-1.0,Probability Panel,,,9/18/23,9/25/23,,"",,,,,183033,453,a,d,a-d,,10/5/23 09:59,"",https://law.marquette.edu/poll/wp-content/uploads/2023/10/MLSPSC16Toplines.html,"",,,8915,2024,U.S. President,0,,,primary,false,false,,DEM,Biden,19368,Joe Biden,49.0
